,漲跌幅,聲量：台積電,聲量：元大證券,聲量：鴻海,聲量：聯發科,成交股數,成交筆數,大戶與散戶比例,指數：TW_Close,指數：TW_Volume,指數：NASDAQ_Close,指數：NASDAQ_Volume,指數：DOW_Close,指數：DOW_Volume,指數：SP_Close,指數：SP_Volume,三大法人：外陸資買賣超股數(不含外資自營商),三大法人：投信買賣超股數,三大法人：自營商買賣超股數,淨值(元)
0,-0.0014000000000000002,68.71428571428572,4.142857142857142,4.571428571428571,8.714285714285714,21595887,18156,1189.4628222075346,15810.76953125,2513500,12087.9599609375,3862800000.0,33485.2890625,258680000.0,4105.02001953125,3486690000.0,"-5,757,749","1,130,000","-894,081",28.5
1,0.0025,75.14285714285714,4.428571428571429,4.714285714285714,9.142857142857142,10948603,9206,1189.2899196176406,15836.5,2199900,12087.9599609375,3862800000.0,33485.2890625,258680000.0,4105.02001953125,3486690000.0,"-743,419","350,000","-4,951",28.45
2,0.006999999999999999,89.71428571428571,5.0,5.0,11.142857142857142,13134092,10140,1295.2753451676529,15876.169921875,2220400,12084.3603515625,4334070000.0,33586.51953125,232920000.0,4109.10986328125,3423650000.0,"131,617",0,"734,144",28.57
3,0.0052,91.42857142857143,5.0,5.0,12.285714285714285,16691958,10006,1668.1948830701579,15913.8798828125,2744200,12031.8798828125,4676960000.0,33684.7890625,241430000.0,4108.93994140625,3665830000.0,"3,789,655","175,000","2,535,782",28.78
4,-0.0049,93.14285714285714,5.0,5.0,13.428571428571429,14178009,8990,1577.0866518353725,15932.9697265625,3138100,11929.33984375,4909770000.0,33646.5,260300000.0,4091.949951171875,3633120000.0,"-319,500",0,"972,007",28.87
5,0.001,94.85714285714286,5.0,5.0,14.571428571428571,20849338,15993,1303.653973613456,15804.759765625,3825100,12166.26953125,4942990000.0,34029.69140625,277230000.0,4146.22021484375,3596590000.0,"-6,220,783",0,"-1,342,082",28.64
6,0.0021,96.57142857142857,5.0,5.0,15.714285714285714,12394017,9477,1307.7996201329536,15929.4296875,3492400,12123.4697265625,4655740000.0,33886.46875,276720000.0,4137.64013671875,3575690000.0,"-1,704,116",0,"-38,527",28.77
7,-0.0045000000000000005,99.28571428571429,4.857142857142857,5.0,17.428571428571427,14936886,12555,1189.716129032258,15963.5498046875,3396900,12157.7197265625,4823180000.0,33987.1796875,234530000.0,4151.31982421875,3611180000.0,"-3,558,504",0,"-1,077,590",28.81
8,-0.0042,98.57142857142857,4.714285714285714,5.0,16.857142857142858,17759658,13985,1269.9076153021094,15869.4404296875,3344600,12153.41015625,4851810000.0,33976.62890625,253570000.0,4154.8701171875,3536640000.0,"-4,357,486",0,"-5,563,217",28.61
9,-0.0042,97.85714285714286,4.571428571428571,5.0,16.285714285714285,12559901,11209,1120.5193148362923,15770.4697265625,3554800,12157.23046875,4972700000.0,33897.01171875,251490000.0,4154.52001953125,3572560000.0,"586,611",0,"-2,420,497",28.49
10,-0.0084,97.14285714285714,4.428571428571429,5.0,15.714285714285715,14012295,12040,1163.811877076412,15707.51953125,3170900,12059.5595703125,4590530000.0,33786.62109375,307910000.0,4129.7900390625,3772080000.0,"-337,650",0,"-2,129,040",28.35
11,0.0028000000000000004,96.42857142857143,4.285714285714286,5.0,15.142857142857142,23096921,19648,1175.5354743485343,15602.990234375,3512500,12072.4599609375,4868050000.0,33808.9609375,291080000.0,4133.52001953125,3611750000.0,"-334,753",0,"-11,809,900",28.12
12,-0.0166,91.42857142857143,4.142857142857143,4.857142857142857,13.428571428571429,11310486,9111,1241.4099440237076,15626.8701171875,2474500,12037.2001953125,4854050000.0,33875.3984375,252020000.0,4137.0400390625,3290940000.0,"-494,191",0,"-2,142,794",28.22
13,0.0014000000000000002,87.85714285714286,4.285714285714286,4.714285714285714,12.857142857142858,60846403,47004,1294.4941494340908,15370.73046875,3449300,11799.16015625,4806020000.0,33530.828125,297880000.0,4071.6298828125,3978640000.0,"-2,154,460",0,"-43,784,474",27.7
14,0.006500000000000001,84.28571428571428,4.428571428571429,4.571428571428571,12.285714285714286,27630253,20828,1326.591751488381,15374.6298828125,2745800,11854.349609375,5281970000.0,33301.87109375,321170000.0,4055.989990234375,3837030000.0,"227,062",0,"-13,302,003",27.79
15,0.0075,80.71428571428571,4.571428571428571,4.428571428571429,11.714285714285715,11687702,7504,1557.5295842217483,15411.490234375,2616700,12142.240234375,5253710000.0,33826.16015625,343240000.0,4135.35009765625,3750550000.0,"559,205",0,"-2,643,495",28.0
16,0.0074,77.14285714285714,4.714285714285714,4.285714285714286,11.142857142857142,9788742,6495,1507.1196304849884,15579.1796875,2999300,12226.580078125,5331380000.0,34098.16015625,354310000.0,4169.47998046875,4087800000.0,"-927,360",0,"-1,553,862",28.2
17,-0.0007000000000000001,72.0,5.0,4.285714285714286,10.285714285714286,14076807,8898,1582.0192178017533,15636.48046875,2915700,12080.509765625,5501410000.0,33684.53125,274460000.0,4119.580078125,4486130000.0,"2,634,278","400,000","-982,000",28.41
18,0.0011,73.0,5.0,4.428571428571429,10.428571428571429,11700143,9788,1195.3558438904781,15553.41015625,2511600,12025.330078125,5782160000.0,33414.23828125,286900000.0,4090.75,4246510000.0,"-364,315","110,000","-4,365,683",28.33
19,0.0007000000000000001,74.0,5.0,4.571428571428571,10.571428571428571,8375431,5948,1408.1087760591795,15609.0302734375,2461600,11966.400390625,4745780000.0,33127.73828125,305160000.0,4061.219970703125,4920090000.0,"287,455",0,"-1,585,155",28.44
20,0.006999999999999999,75.0,5.0,4.714285714285714,10.714285714285714,8817163,7172,1229.3869213608477,15626.0703125,2294100,12235.41015625,4574790000.0,33674.37890625,316350000.0,4136.25,4186270000.0,"723,159",0,"934,371",28.46
21,-0.001,78.14285714285714,5.0,5.857142857142857,10.857142857142858,16391243,11660,1405.7669811320754,15699.5703125,2829600,12256.919921875,4216360000.0,33618.69140625,225680000.0,4138.1201171875,3641640000.0,"1,711,129","220,000","39,065",28.6
22,-0.0034999999999999996,79.28571428571429,5.0,6.714285714285714,10.714285714285714,10167712,8134,1250.026063437423,15727.7001953125,2864700,12179.5498046875,4126780000.0,33561.80859375,232940000.0,4119.169921875,3810140000.0,"-654,549",0,"1,169,447",28.66
23,-0.0049,80.42857142857143,5.0,7.571428571428571,10.571428571428571,10875547,10471,1038.6349918823416,15641.759765625,2366700,12306.4404296875,4948260000.0,33531.328125,271180000.0,4137.64013671875,4057160000.0,"-137,707",0,"-2,000,790",28.56
24,0.0018,81.57142857142857,5.0,8.428571428571429,10.428571428571429,13333884,12370,1077.9210994341147,15514.6396484375,2769100,12328.509765625,4489490000.0,33309.51171875,298000000.0,4130.6201171875,3752900000.0,"-1,532,752",0,"-2,203,940",28.36
25,-0.0011,82.71428571428571,5.0,9.285714285714285,10.285714285714286,10622823,8469,1254.3184555437479,15502.3603515625,2711900,12284.740234375,4170000000.0,33300.62109375,227570000.0,4124.080078125,3533740000.0,"209,377",0,"-2,251,235",28.44
26,0.008100000000000001,86.0,5.0,10.857142857142858,10.142857142857142,13211147,11731,1126.1739834626203,15475.0498046875,2444700,12365.2099609375,3979290000.0,33348.6015625,224020000.0,4136.27978515625,3562170000.0,"-121,424",0,"-5,565,490",28.35
27,0.0038,87.0,5.0,10.714285714285714,10.285714285714286,21669927,10832,2000.5471750369277,15673.900390625,2617800,12343.0498046875,4067510000.0,33012.140625,246680000.0,4109.89990234375,3654200000.0,"4,609,555","200,000","4,954,511",28.65
28,0.0101,88.0,5.0,10.571428571428571,10.428571428571429,25797921,9888,2609.013046116505,15925.2900390625,3099200,12500.5703125,4501820000.0,33420.76953125,307130000.0,4158.77001953125,4039080000.0,"6,806,069","200,000","10,077,326",28.85
29,0.009000000000000001,89.0,5.0,10.428571428571429,10.571428571428571,44743854,15497,2887.259082403046,16101.8798828125,3379800,12688.83984375,4532890000.0,33535.91015625,333070000.0,4198.0498046875,3980500000.0,"9,079,954",0,"24,045,598",29.16
30,0.0014000000000000002,90.0,5.0,10.285714285714286,10.714285714285714,37934460,13686,2771.771153003069,16174.919921875,3955600,12657.900390625,3935780000.0,33426.62890625,315210000.0,4191.97998046875,4041900000.0,"8,973,018",0,"19,518,658",29.45
31,0.0007000000000000001,92.42857142857143,5.0,9.714285714285714,12.0,22525446,10386,2168.827845176199,16180.8896484375,3311200,12720.7802734375,4278920000.0,33286.578125,268900000.0,4192.6298828125,3728520000.0,"2,649,250",0,"6,921,000",29.48
32,0.002,92.85714285714286,5.0,9.428571428571429,13.0,19031332,9567,1989.2685272290164,16188.0302734375,3041900,12560.25,4347440000.0,33055.51171875,291550000.0,4145.580078125,4155320000.0,"1,015,943","-440,000","7,270,020",29.47
33,0.011899999999999999,93.28571428571429,5.0,9.142857142857142,14.0,15983319,8730,1830.8498281786942,16159.3203125,2938400,12484.16015625,4088270000.0,32799.921875,246180000.0,4115.240234375,3739160000.0,"1,206,021",0,"6,566,439",29.55
34,0.0118,93.71428571428571,5.0,8.857142857142858,15.0,30291319,14193,2134.2435707743252,16292.0,3551900,12698.08984375,4651640000.0,32764.650390625,364670000.0,4151.27978515625,4147760000.0,"2,354,334",0,"16,896,122",29.86
35,0.0173,94.14285714285714,5.0,8.571428571428571,16.0,53075246,21960,2416.9055555555556,16505.05078125,3981600,12975.6904296875,4434070000.0,33093.33984375,330290000.0,4205.4501953125,3715460000.0,"10,862,803",0,"22,493,281",30.19
36,-0.0042,93.85714285714286,5.0,7.285714285714286,16.857142857142858,61312963,28321,2164.929310405706,16636.30078125,3879200,13017.4296875,4843470000.0,33042.78125,322700000.0,4205.52001953125,4228510000.0,"-6,981,720","-250,000","-10,554,101",30.57
37,-0.001,92.71428571428571,5.0,6.571428571428571,15.714285714285715,36387462,24672,1474.8484922178989,16622.740234375,3645500,13017.4296875,4843470000.0,33042.78125,322700000.0,4205.52001953125,4228510000.0,"-2,089,390","-150,000","-1,857,440",30.52
38,-0.0007000000000000001,91.57142857142857,5.0,5.857142857142858,14.571428571428571,21188282,14457,1465.607110742201,16578.9609375,5023700,12935.2900390625,5905760000.0,32908.26953125,689990000.0,4179.830078125,5980670000.0,"-2,166,461","-400,000","723,110",30.61
39,0.0151,90.42857142857143,5.0,5.142857142857142,13.428571428571429,15794244,12071,1308.4453649241984,16512.650390625,3888600,13100.98046875,4610310000.0,33061.5703125,349460000.0,4221.02001953125,4391860000.0,"-313,780",0,"873,434",30.55
40,0.0055000000000000005,89.28571428571429,5.0,4.428571428571429,12.285714285714286,46006587,21625,2127.472231213873,16706.91015625,4585600,13240.76953125,4426760000.0,33762.76171875,383590000.0,4282.3701171875,4454200000.0,"14,607,527",0,"3,428,747",30.97
41,0.0016,88.57142857142857,5.142857142857143,3.142857142857143,10.142857142857142,28543441,19639,1453.4060288202047,16714.4296875,4575100,13229.4296875,4344280000.0,33562.859375,367170000.0,4273.7900390625,3813290000.0,"-2,970,468",0,"3,139,541",31.15
42,0.01,90.14285714285714,5.285714285714286,3.2857142857142856,10.285714285714286,25845612,17864,1446.7987012987012,16761.66015625,3861900,13276.419921875,4810910000.0,33573.28125,294070000.0,4283.85009765625,3996560000.0,"-1,109,054","-330,000","-279,750",31.18
43,-0.006999999999999999,91.71428571428571,5.428571428571429,3.4285714285714284,10.428571428571429,24678209,15139,1630.1082634255895,16922.48046875,3721800,13104.900390625,5270600000.0,33665.01953125,347400000.0,4267.52001953125,4537800000.0,"1,885,904","-310,000","1,012,668",31.54
44,0.0173,93.28571428571429,5.571428571428571,3.571428571428571,10.571428571428571,33341307,23620,1411.57099915326,16733.689453125,3859300,13238.51953125,4280160000.0,33833.609375,269160000.0,4293.93017578125,3826740000.0,"-8,925,440","-190,000","-1,143,129",31.29
45,0.0,94.85714285714286,5.714285714285714,3.7142857142857144,10.714285714285714,37668583,16321,2307.9825378346914,16886.400390625,3598000,13259.1396484375,4412710000.0,33876.78125,262310000.0,4298.85986328125,3786510000.0,"3,338,280","-640,000","14,203,051",31.89
46,0.0132,91.85714285714286,5.714285714285714,3.857142857142857,11.142857142857142,52764018,33047,1596.6356401488788,16955.369140625,3731500,13461.919921875,4722680000.0,34066.328125,308130000.0,4338.93017578125,3945670000.0,"4,206,387",0,"8,437,283",31.84
47,0.0037,85.71428571428571,5.428571428571429,3.7142857142857144,11.285714285714286,67258490,32031,2099.7936374137553,17216.599609375,3764800,13573.3203125,5522100000.0,34212.12109375,308790000.0,4369.009765625,4275400000.0,"18,902,943",0,"26,809,920",32.3
48,0.011399999999999999,79.57142857142857,5.142857142857143,3.5714285714285716,11.428571428571429,41413881,23543,1759.0740772204051,17238.140625,4290400,13626.48046875,5772550000.0,33979.328125,354910000.0,4372.58984375,4252110000.0,"2,081,266","-300,000","19,685,531",32.41
49,0.0028000000000000004,73.42857142857143,4.857142857142858,3.428571428571429,11.571428571428571,50509421,27789,1817.6048436431681,17334.98046875,4893200,13782.8203125,5667520000.0,34408.05859375,361400000.0,4425.83984375,4176690000.0,"-1,140,933","-300,000","26,941,620",32.85
50,-0.0015,67.28571428571428,4.571428571428571,3.2857142857142856,11.714285714285714,39698750,22778,1742.8549477566073,17288.91015625,6203100,13689.5703125,8076530000.0,34299.12109375,595230000.0,4409.58984375,6848600000.0,"1,890,325","-180,000","8,375,050",32.86
51,-0.0076,57.0,4.142857142857143,3.142857142857143,11.857142857142858,28448024,17545,1621.4319749216302,17274.560546875,4654400,13667.2900390625,5237710000.0,34053.87109375,334810000.0,4388.7099609375,4055790000.0,"29,790",0,"2,431,618",32.76
52,0.0108,59.0,4.285714285714286,3.2857142857142856,11.714285714285714,36531305,23660,1544.0112003381234,17184.91015625,4185300,13667.2900390625,5237710000.0,34053.87109375,334810000.0,4388.7099609375,4055790000.0,"-2,326,774","-100,000","10,443,601",32.62
53,-0.0018,61.0,4.428571428571429,3.4285714285714284,11.571428571428571,32084430,14954,2145.5416610940215,17202.400390625,4354900,13502.2001953125,5194640000.0,33951.51953125,323690000.0,4365.68994140625,3709330000.0,"9,340,089",0,"6,218,817",32.96
54,-0.018000000000000002,69.85714285714286,5.142857142857143,4.0,11.0,26069241,19906,1309.6172510800764,17059.240234375,3970000,13335.7802734375,4430600000.0,33714.7109375,265330000.0,4328.81982421875,3415030000.0,"-3,236,343",0,"-867,663",32.76
55,0.0037,70.71428571428571,5.285714285714286,4.0,11.0,50236406,36035,1394.1003468849729,16887.900390625,4028700,13555.669921875,5053660000.0,33926.73828125,293210000.0,4378.41015625,3573500000.0,"-5,987,555",0,"-1,470,802",32.27
56,0.0070999999999999995,71.57142857142857,5.428571428571429,4.0,11.0,19239805,11057,1740.0565252781043,16935.630859375,3256100,13591.75,4533270000.0,33852.66015625,268050000.0,4376.85986328125,3739330000.0,"86,799","-100,000","1,664,467",32.36
57,0.0043,72.42857142857143,5.571428571428571,4.0,11.0,20873353,10314,2023.7883459375605,16942.30078125,3357100,13591.330078125,4388140000.0,34122.421875,279940000.0,4396.43994140625,3696660000.0,"1,564,546",0,"2,787,857",32.64
